NO	Lat	Location	Lon	Pl
1877	23.5072	嘉南地區	120.4889	20.54
1878	23.02924	嘉南地區	120.2893	20.59
1879	23.45196	嘉南地區	120.2045	20.71
1880	22.93157	嘉南地區	120.2001	20.8
1881	22.92718	嘉南地區	120.2117	20.94
1882	23.08073	嘉南地區	120.2871	21.03
1883	23.07577	嘉南地區	120.2635	21.16
1884	23.08358	嘉南地區	120.0884	21.2
1885	23.13327	嘉南地區	120.277	21.34
1886	23.41484	嘉南地區	120.3218	21.41
1887	23.34991	嘉南地區	120.1558	21.48
1888	23.19743	嘉南地區	120.2986	21.51
1889	23.26149	嘉南地區	120.1142	21.56
1890	23.425	嘉南地區	120.3544	21.6
1891	23.32423	嘉南地區	120.156	21.7
1892	23.04726	嘉南地區	120.2886	21.73
1893	23.08798	嘉南地區	120.2119	21.74
1894	23.15762	嘉南地區	120.2785	21.82
1895	23.07971	嘉南地區	120.2872	21.85
1896	23.03443	嘉南地區	120.2891	21.96
1897	23.07691	嘉南地區	120.2604	22.07
1898	23.36568	嘉南地區	120.3246	22.2
1899	23.15552	嘉南地區	120.2782	22.21
1900	23.35098	嘉南地區	120.1556	22.3
1901	23.1254	嘉南地區	120.3262	22.33
1902	23.10263	嘉南地區	120.0865	22.4
1903	23.30112	嘉南地區	120.3423	22.47
1904	23.37085	嘉南地區	120.3229	22.64
1905	23.15924	嘉南地區	120.2788	22.68
1906	23.25691	嘉南地區	120.3437	22.72
1907	22.99857	嘉南地區	120.2484	22.79
1908	23.45238	嘉南地區	120.2663	22.8
1909	22.97401	嘉南地區	120.2726	22.98
1910	23.16798	嘉南地區	120.2806	23
1911	22.9272	嘉南地區	120.2061	23.05
1912	23.03741	嘉南地區	120.289	23.05
1913	23.45896	嘉南地區	120.1777	23.15
1914	23.44887	嘉南地區	120.2779	23.26
1915	23.22423	嘉南地區	120.3204	23.3
1916	23.453	嘉南地區	120.3728	23.31
1917	22.98579	嘉南地區	120.2759	23.42
1918	23.15097	嘉南地區	120.2774	23.49
1919	23.01955	嘉南地區	120.289	23.51
1920	23.3849	嘉南地區	120.3203	23.55
1921	23.04436	嘉南地區	120.2887	23.65
1922	23.54722	嘉南地區	120.3287	23.66
1923	22.9873	嘉南地區	120.2765	23.71
1924	23.14133	嘉南地區	120.2764	23.74
1925	23.04223	嘉南地區	120.2519	23.85
1926	23.39177	嘉南地區	120.17	24
1927	23.45384	嘉南地區	120.2169	24.03
1928	23.05412	嘉南地區	120.2883	24.1
1929	23.3921	嘉南地區	120.3205	24.2
1930	22.96619	嘉南地區	120.272	24.21
1931	23.42773	嘉南地區	120.3223	24.21
1932	23.2281	嘉南地區	120.3235	24.43
1933	23.30726	嘉南地區	120.292	24.56
1934	23.09229	嘉南地區	120.086	24.71
1935	23.08194	嘉南地區	120.0889	24.9
1936	23.47612	嘉南地區	120.324	24.93
1937	23.26075	嘉南地區	120.3453	24.95
1938	22.96429	嘉南地區	120.272	24.96
1939	23.15397	嘉南地區	120.2779	24.99
1940	23.19429	嘉南地區	120.2961	25.06
1941	22.93545	嘉南地區	120.1774	25.16
1942	23.42869	嘉南地區	120.3181	25.28
1943	23.13618	嘉南地區	120.2767	25.44
1944	23.4503	嘉南地區	120.3231	25.52
1945	23.17718	嘉南地區	120.284	25.57
1946	23.03173	嘉南地區	120.2892	25.57
1947	23.45875	嘉南地區	120.1789	25.59
1948	23.45415	嘉南地區	120.2127	25.84
1949	23.11989	嘉南地區	120.28	25.94
1950	23.14296	嘉南地區	120.2765	26.05
1951	23.42319	嘉南地區	120.3627	26.08
1952	23.44515	嘉南地區	120.2845	26.1
1953	23.45119	嘉南地區	120.2718	26.15
1954	23.01531	嘉南地區	120.2883	26.15
1955	23.01001	嘉南地區	120.2869	26.25
1956	23.42866	嘉南地區	120.1624	26.31
1957	23.0989	嘉南地區	120.2854	26.5
1958	23.41844	嘉南地區	120.3218	26.5
1959	23.03254	嘉南地區	120.2892	26.54
1960	23.11457	嘉南地區	120.0872	26.59
1961	23.18244	嘉南地區	120.2868	26.61
1962	23.4896	嘉南地區	120.3869	26.62
1963	23.41368	嘉南地區	120.1641	26.73
1964	23.3993	嘉南地區	120.3555	26.77
1965	23.49453	嘉南地區	120.4941	26.81
1966	23.19829	嘉南地區	120.2993	26.85
1967	23.1374	嘉南地區	120.2765	26.99
1968	23.37127	嘉南地區	120.3425	27.02
1969	23.35136	嘉南地區	120.1557	27.07
1970	23.22083	嘉南地區	120.2393	27.17
1971	23.41202	嘉南地區	120.3545	27.2
1972	23.19108	嘉南地區	120.3558	27.26
1973	23.14611	嘉南地區	120.2767	27.32
1974	22.98881	嘉南地區	120.2772	27.48
1975	23.16955	嘉南地區	120.281	27.5
1976	23.01302	嘉南地區	120.2878	27.59
1977	23.07696	嘉南地區	120.0907	27.68
1978	23.18848	嘉南地區	120.2913	27.73
1979	23.10041	嘉南地區	120.3281	27.73
1980	23.46314	嘉南地區	120.3754	27.96
1981	23.05844	嘉南地區	120.2536	27.97
1982	22.99545	嘉南地區	120.2804	28.02
1983	23.08516	嘉南地區	120.2873	28.05
1984	23.06963	嘉南地區	120.0932	28.17
1985	23.45844	嘉南地區	120.1549	28.2
1986	22.98529	嘉南地區	120.2757	28.2
1987	23.50042	嘉南地區	120.3258	28.25
1988	23.51634	嘉南地區	120.4928	28.3
1989	23.45578	嘉南地區	120.1958	28.31
1990	22.98426	嘉南地區	120.2753	28.32
1991	23.02265	嘉南地區	120.2892	28.33
1992	23.01531	嘉南地區	120.2883	28.4
1993	23.05169	嘉南地區	120.2884	28.52
1994	23.42106	嘉南地區	120.3726	28.53
1995	22.93731	嘉南地區	120.2801	28.6
1996	23.35946	嘉南地區	120.3267	28.71
1997	22.99873	嘉南地區	120.2484	28.78
1998	23.49787	嘉南地區	120.4929	28.95
1999	23.00624	嘉南地區	120.2855	28.99
2000	23.41777	嘉南地區	120.3546	29.19
2001	23.38198	嘉南地區	120.3205	29.23
2002	23.06743	嘉南地區	120.1917	29.26
2003	23.01158	嘉南地區	120.2874	29.35
2004	23.0575	嘉南地區	120.2881	29.36
2005	23.42849	嘉南地區	120.3295	29.4
2006	23.14372	嘉南地區	120.2765	29.66
2007	23.1271	嘉南地區	120.2781	29.83
2008	23.0796	嘉南地區	120.0898	30.08
2009	23.4562	嘉南地區	120.1935	30.37
2010	23.06276	嘉南地區	120.2879	30.37
2011	23.33569	嘉南地區	120.1525	30.4
2012	23.45237	嘉南地區	120.2047	30.41
2013	23.08417	嘉南地區	120.287	30.41
2014	23.34438	嘉南地區	120.1558	30.49
2015	23.42832	嘉南地區	120.1625	30.5
2016	23.27198	嘉南地區	120.3463	30.59
2017	22.99186	嘉南地區	120.2787	30.64
2018	23.2067	嘉南地區	120.3061	30.65
2019	23.40528	嘉南地區	120.167	30.86
2020	23.01687	嘉南地區	120.2886	31.04
2021	22.98169	嘉南地區	120.2744	31.06
2022	23.42376	嘉南地區	120.3603	31.17
2023	23.44537	嘉南地區	120.2824	31.22
2024	23.03633	嘉南地區	120.289	31.28
2025	22.95307	嘉南地區	120.2736	31.38
2026	23.10047	嘉南地區	120.2491	31.4
2027	23.43278	嘉南地區	120.1636	31.42
2028	23.15237	嘉南地區	120.2777	31.43
2029	23.45506	嘉南地區	120.2011	31.47
2030	23.00713	嘉南地區	120.2859	31.48
2031	23.03585	嘉南地區	120.2505	31.54
2032	23.13506	嘉南地區	120.2767	31.55
2033	23.12673	嘉南地區	120.2394	31.6
2034	23.11089	嘉南地區	120.2823	31.66
2035	23.27173	嘉南地區	120.118	31.67
2036	23.21233	嘉南地區	120.311	31.78
2037	23.4792	嘉南地區	120.3245	31.86
2038	23.46275	嘉南地區	120.1668	31.89
2039	23.18153	嘉南地區	120.2864	31.97
2040	23.07564	嘉南地區	120.0911	32.04
2041	23.08551	嘉南地區	120.1996	32.04
2042	23.2131	嘉南地區	120.2761	32.05
2043	23.26701	嘉南地區	120.1157	32.06
2044	23.08048	嘉南地區	120.0895	32.07
2045	22.89768	嘉南地區	120.2699	32.17
2046	23.13817	嘉南地區	120.2765	32.19
2047	23.14061	嘉南地區	120.2764	32.36
2048	23.42904	嘉南地區	120.1626	32.37
2049	23.15748	嘉南地區	120.0897	32.38
2050	23.01079	嘉南地區	120.2871	32.44
2051	23.26988	嘉南地區	120.1167	32.52
2052	23.26943	嘉南地區	120.3466	32.64
2053	22.94198	嘉南地區	120.2777	32.67
2054	23.03903	嘉南地區	120.2889	32.7
2055	23.27108	嘉南地區	120.1175	32.72
2056	22.98323	嘉南地區	120.2749	32.74
2057	23.18376	嘉南地區	120.2874	32.82
2058	23.06844	嘉南地區	120.2877	32.93
2059	23.12574	嘉南地區	120.2785	33.07
2060	23.00785	嘉南地區	120.2862	33.07
2061	23.15682	嘉南地區	120.2784	33.15
2062	23.13095	嘉南地區	120.2374	33.17
2063	23.01531	嘉南地區	120.2883	33.2
2064	22.98543	嘉南地區	120.2086	33.35
2065	23.44171	嘉南地區	120.1656	33.55
2066	23.12672	嘉南地區	120.278	33.59
2067	23.43009	嘉南地區	120.3223	33.63
2068	23.45339	嘉南地區	120.2294	33.69
2069	23.09284	嘉南地區	120.2865	33.69
2070	23.47513	嘉南地區	120.3239	33.86
2071	23.35609	嘉南地區	120.2736	33.91
2072	23.13662	嘉南地區	120.2766	34.28
2073	23.077	嘉南地區	120.2873	34.29
2074	23.01603	嘉南地區	120.2884	34.53
2075	23.35305	嘉南地區	120.1564	34.73
2076	23.08239	嘉南地區	120.1969	34.78
2077	23.10931	嘉南地區	120.2827	34.83
2078	23.13543	嘉南地區	120.2883	34.83
2079	23.01875	嘉南地區	120.2889	34.87
2080	23.10102	嘉南地區	120.2847	34.94
2081	23.05669	嘉南地區	120.2882	34.94
2082	23.01772	嘉南地區	120.2887	34.99
2083	23.07023	嘉南地區	120.2876	35
2084	23.05088	嘉南地區	120.2884	35.51
2085	23.4344	嘉南地區	120.2933	35.51
2086	23.04663	嘉南地區	120.2886	35.79
2087	23.08143	嘉南地區	120.0891	35.94
2088	23.05089	嘉南地區	120.0889	35.99
2089	23.43206	嘉南地區	120.3225	36.08
2090	23.07551	嘉南地區	120.2874	36.19
2091	23.45299	嘉南地區	120.2051	36.47
2092	23.13162	嘉南地區	120.2773	36.47
2093	23.03362	嘉南地區	120.2891	36.47
2094	22.95492	嘉南地區	120.2491	36.51
2095	23.34977	嘉南地區	120.1558	36.56
2096	23.22006	嘉南地區	120.3171	36.72
2097	22.967	嘉南地區	120.272	36.73
2098	23.44455	嘉南地區	120.2815	36.79
2099	23.50557	嘉南地區	120.3258	36.89
2100	23.15396	嘉南地區	120.2779	36.96
2101	23.12336	嘉南地區	120.2791	36.96
2102	23.08445	嘉南地區	120.0881	37.25
2103	23.42446	嘉南地區	120.3543	37.3
2104	23.10127	嘉南地區	120.2848	37.65
2105	23.11168	嘉南地區	120.2821	37.77
2106	22.9912	嘉南地區	120.2784	38.04
2107	22.99252	嘉南地區	120.279	38.06
2108	23.09596	嘉南地區	120.286	38.11
2109	23.45885	嘉南地區	120.1662	38.14
2110	23.45808	嘉南地區	120.1666	38.25
2111	23.45531	嘉南地區	120.1989	38.31
2112	23.11441	嘉南地區	120.2814	38.42
2113	22.99416	嘉南地區	120.2798	38.65
2114	22.9809	嘉南地區	120.2742	38.69
2115	22.94678	嘉南地區	120.2756	38.69
2116	23.31888	嘉南地區	120.1555	38.72
2117	23.18829	嘉南地區	120.2361	38.95
2118	23.17724	嘉南地區	120.284	38.99
2119	23.10443	嘉南地區	120.284	39.15
2120	23.29578	嘉南地區	120.3439	39.18
2121	23.35115	嘉南地區	120.1556	39.19
2122	22.99277	嘉南地區	120.2791	39.21
2123	23.08499	嘉南地區	120.287	39.39
2124	23.14691	嘉南地區	120.2768	39.42
2125	23.2758	嘉南地區	120.3466	39.51
2126	22.95093	嘉南地區	120.2742	39.69
2127	23.06974	嘉南地區	120.2876	39.74
2128	23.42546	嘉南地區	120.3555	39.77
2129	22.95049	嘉南地區	120.2743	39.82
2130	23.08254	嘉南地區	120.0887	40.07
2131	23.06877	嘉南地區	120.0933	40.14
2132	23.20556	嘉南地區	120.237	40.16
2133	22.95224	嘉南地區	120.2738	40.77
2134	23.40478	嘉南地區	120.1672	40.95
2135	23.0761	嘉南地區	120.0909	40.98
2136	23.12877	嘉南地區	120.2386	41.08
2137	23.45358	嘉南地區	120.2251	41.14
2138	23.1819	嘉南地區	120.2348	41.4
2139	23.10522	嘉南地區	120.2838	42.19
2140	23.23709	嘉南地區	120.331	42.2
2141	23.26424	嘉南地區	120.1147	42.39
2142	23.22803	嘉南地區	120.3236	42.49
2143	23.15269	嘉南地區	120.0895	42.89
2144	23.45862	嘉南地區	120.1796	42.95
2145	23.42004	嘉南地區	120.3782	42.98
2146	23.22682	嘉南地區	120.3226	43.17
2147	23.30643	嘉南地區	120.3178	43.44
2148	23.2092	嘉南地區	120.3087	43.45
2149	23.17844	嘉南地區	120.2847	43.6
2150	23.45365	嘉南地區	120.2214	43.79
2151	23.12495	嘉南地區	120.2787	43.79
2152	22.93584	嘉南地區	120.2808	43.94
2153	23.1453	嘉南地區	120.2766	43.95
2154	23.44985	嘉南地區	120.2752	44.1
2155	23.08657	嘉南地區	120.087	44.13
2156	23.1137	嘉南地區	120.2816	44.25
2157	23.08769	嘉南地區	120.2869	44.42
2158	23.05925	嘉南地區	120.2536	44.53
2159	23.45969	嘉南地區	120.1663	44.57
2160	23.04327	嘉南地區	120.2887	44.85
2161	23.08148	嘉南地區	120.2871	44.89
2162	22.9949	嘉南地區	120.142	44.92
2163	23.05588	嘉南地區	120.2882	45.06
2164	23.45821	嘉南地區	120.1654	45.24
2165	23.1123	嘉南地區	120.2819	45.25
2166	23.06915	嘉南地區	120.2876	45.68
2167	23.06086	嘉南地區	120.288	45.77
2168	23.03822	嘉南地區	120.289	46.2
2169	23.22717	嘉南地區	120.3229	46.2
2170	23.21286	嘉南地區	120.2373	46.56
2171	23.11756	嘉南地區	120.2806	46.59
2172	23.08336	嘉南地區	120.287	46.88
2173	23.46204	嘉南地區	120.1667	46.93
2174	23.27194	嘉南地區	120.1182	46.94
2175	23.08684	嘉南地區	120.2869	46.94
2176	23.43433	嘉南地區	120.3224	47.15
2177	23.12416	嘉南地區	120.2789	47.16
2178	23.12948	嘉南地區	120.2776	47.31
2179	23.45574	嘉南地區	120.1961	47.34
2180	23.05511	嘉南地區	120.2882	47.51
2181	23.05056	嘉南地區	120.0889	47.74
2182	23.28586	嘉南地區	120.1314	47.82
2183	23.07755	嘉南地區	120.2873	47.89
2184	23.06951	嘉南地區	120.2876	47.9
2185	23.10052	嘉南地區	120.285	48.06
2186	23.0362	嘉南地區	120.2501	48.17
2187	23.05249	嘉南地區	120.2883	48.25
2188	23.06194	嘉南地區	120.2879	48.44
2189	23.18082	嘉南地區	120.286	48.48
2190	23.4608	嘉南地區	120.1671	48.58
2191	23.09648	嘉南地區	120.2859	48.59
2192	23.06379	嘉南地區	120.2879	48.62
2193	23.18171	嘉南地區	120.2867	48.76
2194	23.12789	嘉南地區	120.2779	48.97
2195	23.02446	嘉南地區	120.2894	49.08
2196	23.18931	嘉南地區	120.292	49.2
2197	23.04093	嘉南地區	120.2888	49.75
2198	23.04174	嘉南地區	120.2888	49.89
2199	23.10619	嘉南地區	120.2835	50.1
2200	23.10364	嘉南地區	120.2842	50.21
2201	23.33077	嘉南地區	120.3037	50.89
2202	23.06763	嘉南地區	120.2877	50.93
2203	23.07506	嘉南地區	120.2874	51.06
2204	23.12644	嘉南地區	120.2783	51.22
2205	22.95022	嘉南地區	120.2744	51.23
2206	23.04011	嘉南地區	120.2889	51.96
2207	22.89698	嘉南地區	120.2697	52.3
2208	23.17865	嘉南地區	120.2848	52.37
2209	23.09	嘉南地區	120.2867	52.64
2210	23.45899	嘉南地區	120.1593	53.16
2211	23.5761	嘉南地區	120.3324	53.54
2212	22.95145	嘉南地區	120.274	53.76
2213	23.41008	嘉南地區	120.1653	53.83
2214	23.09986	嘉南地區	120.2851	54.13
2215	23.26727	嘉南地區	120.1157	54.22
2216	22.9405	嘉南地區	120.2785	54.3
2217	23.0858	嘉南地區	120.2869	54.32
2218	23.09449	嘉南地區	120.2862	54.41
2219	23.2678	嘉南地區	120.1159	54.64
2220	23.11603	嘉南地區	120.281	54.82
2221	23.08963	嘉南地區	120.2507	55.36
2222	23.34361	嘉南地區	120.1554	55.89
2223	23.26756	嘉南地區	120.1157	56
2224	23.15599	嘉南地區	120.2783	56.21
2225	23.27769	嘉南地區	120.3463	56.36
2226	23.07809	嘉南地區	120.2873	57.13
2227	23.08229	嘉南地區	120.2871	59.13
2228	23.38368	嘉南地區	120.3204	59.36
2229	23.08837	嘉南地區	120.2868	60.51
2230	23.42424	嘉南地區	120.3552	60.83
2231	22.94923	嘉南地區	120.2747	64.27
2232	22.93657	嘉南地區	120.2804	65.36
2233	22.62649	屏東地區	120.3903	0
2234	22.44821	屏東地區	120.4555	0
2235	22.45975	屏東地區	120.4599	0
2236	22.75953	屏東地區	120.4651	0
2237	22.45806	屏東地區	120.4657	0
2238	22.79753	屏東地區	120.4669	0
2239	22.45588	屏東地區	120.4729	0
2240	22.8044	屏東地區	120.4803	0
2241	22.81061	屏東地區	120.4845	0
2242	22.81512	屏東地區	120.4863	0
2243	22.82267	屏東地區	120.4882	0
2244	22.43698	屏東地區	120.4908	0
2245	22.43766	屏東地區	120.4914	0
2246	22.44575	屏東地區	120.5059	0
2247	22.44985	屏東地區	120.5113	0
2248	22.45297	屏東地區	120.5158	0
2249	22.4546	屏東地區	120.5173	0
2250	22.54285	屏東地區	120.5185	0
2251	22.53376	屏東地區	120.519	0
2252	22.5384	屏東地區	120.5196	0
2253	22.52477	屏東地區	120.5218	0
2254	22.52253	屏東地區	120.5227	0
2255	22.50428	屏東地區	120.5247	0
2256	22.50838	屏東地區	120.525	0
2257	22.59361	屏東地區	120.5252	0
2258	22.55865	屏東地區	120.5253	0
2259	22.5031	屏東地區	120.5255	0
2260	22.50064	屏東地區	120.5257	0
2261	22.57333	屏東地區	120.5265	0
2262	22.59811	屏東地區	120.5268	0
2263	22.60086	屏東地區	120.5275	0
2264	22.48981	屏東地區	120.5275	0
2265	22.49684	屏東地區	120.5276	0
2266	22.56618	屏東地區	120.5279	0
2267	22.56795	屏東地區	120.5282	0
2268	22.60405	屏東地區	120.5284	0
2269	22.60295	屏東地區	120.5288	0
2270	22.60578	屏東地區	120.5291	0
2271	22.49197	屏東地區	120.5298	0
2272	22.4894	屏東地區	120.5303	0
2273	22.6102	屏東地區	120.5304	0
2274	22.48977	屏東地區	120.5305	0
2275	22.71074	屏東地區	120.5332	0
2276	22.70715	屏東地區	120.5376	0
2277	22.75426	屏東地區	120.5759	0
2278	22.75933	屏東地區	120.4664	0.07
2279	22.48895	屏東地區	120.5308	0.11
2280	22.60611	屏東地區	120.5284	0.17
2281	22.49724	屏東地區	120.5272	0.18
2282	22.86039	屏東地區	120.4976	0.42
2283	22.58913	屏東地區	120.5248	0.46
2284	22.58459	屏東地區	120.5249	0.57
2285	22.6604	屏東地區	120.5546	0.72
2286	22.541	屏東地區	120.5183	0.75
2287	22.8186	屏東地區	120.487	0.76
2288	22.61246	屏東地區	120.5313	0.78
2289	22.49233	屏東地區	120.5292	0.8
2290	22.74166	屏東地區	120.5031	0.97
2291	22.86421	屏東地區	120.487	0.98
2292	22.75689	屏東地區	120.4807	1
2293	22.73863	屏東地區	120.5055	1.01
2294	22.54973	屏東地區	120.5209	1.01
2295	22.76119	屏東地區	120.4599	1.02
2296	22.79712	屏東地區	120.4625	1.06
2297	22.48306	屏東地區	120.5316	1.16
2298	22.50681	屏東地區	120.525	1.35
2299	22.57234	屏東地區	120.5295	1.39
2300	22.80209	屏東地區	120.4761	1.61
2301	22.79743	屏東地區	120.4656	1.81
2302	22.79776	屏東地區	120.4682	1.83
2303	22.6056	屏東地區	120.5285	1.86
2304	22.79732	屏東地區	120.4647	1.9
2305	22.44933	屏東地區	120.5108	2.01
2306	22.44884	屏東地區	120.4551	2.21
2307	22.65823	屏東地區	120.5523	2.24
2308	22.86411	屏東地區	120.5007	2.36
2309	22.86093	屏東地區	120.4936	2.41
2310	22.52163	屏東地區	120.5236	2.89
2311	22.66625	屏東地區	120.5588	2.92
2312	22.8619	屏東地區	120.4984	2.93
2313	22.73954	屏東地區	120.5025	2.95
2314	22.79749	屏東地區	120.4615	2.98
2315	22.44425	屏東地區	120.5071	3.05
2316	22.79826	屏東地區	120.4665	3.28
2317	22.80796	屏東地區	120.4827	3.28
2318	22.8438	屏東地區	120.496	3.38
2319	22.50725	屏東地區	120.3934	3.42
2320	22.79859	屏東地區	120.4673	3.51
2321	22.44689	屏東地區	120.4571	3.9
2322	22.51331	屏東地區	120.5246	3.97
2323	22.80592	屏東地區	120.4807	3.99
2324	22.54079	屏東地區	120.5189	4.01
2325	22.76311	屏東地區	120.4573	4.19
2326	22.44777	屏東地區	120.4563	4.38
2327	22.83555	屏東地區	120.494	4.57
2328	22.60942	屏東地區	120.5307	4.65
2329	22.80109	屏東地區	120.4763	4.78
2330	22.75293	屏東地區	120.4948	4.78
2331	22.80706	屏東地區	120.4827	4.94
2332	22.82092	屏東地區	120.4873	5.77
2333	22.80057	屏東地區	120.4754	5.83
2334	22.72536	屏東地區	120.5212	6
2335	22.43873	屏東地區	120.4727	6.05
2336	22.88478	屏東地區	120.5336	6.17
2337	22.5089	屏東地區	120.5247	6.21
2338	22.7027	屏東地區	120.5442	6.34
2339	22.55456	屏東地區	120.5228	6.44
2340	22.44665	屏東地區	120.5071	6.6
2341	22.80124	屏東地區	120.4744	6.68
2342	22.56446	屏東地區	120.5276	6.82
2343	22.70187	屏東地區	120.5459	7.33
2344	22.75877	屏東地區	120.4672	7.38
2345	22.83704	屏東地區	120.4951	7.41
2346	22.57127	屏東地區	120.5293	7.61
2347	22.4522	屏東地區	120.5142	7.79
2348	22.82817	屏東地區	120.4896	7.82
2349	22.61677	屏東地區	120.3968	7.85
2350	22.4845	屏東地區	120.5314	7.92
2351	22.79714	屏東地區	120.4638	7.93
2352	22.79857	屏東地區	120.4709	8.04
2353	22.5714	屏東地區	120.5258	8.34
2354	22.53314	屏東地區	120.5194	8.46
2355	22.49159	屏東地區	120.5361	8.51
2356	22.84939	屏東地區	120.4978	9.02
2357	22.57089	屏東地區	120.5329	9.23
2358	22.75748	屏東地區	120.4743	9.54
2359	22.69836	屏東地區	120.5525	9.61
2360	22.49185	屏東地區	120.5375	9.98
2361	22.71814	屏東地區	120.5266	10.1
2362	22.48969	屏東地區	120.5284	10.13
2363	22.6712	屏東地區	120.5612	10.28
2364	22.82398	屏東地區	120.4881	10.3
2365	22.47057	屏東地區	120.5299	10.42
2366	22.47047	屏東地區	120.5294	10.69
2367	22.85514	屏東地區	120.496	10.86
2368	22.75843	屏東地區	120.4691	10.92
2369	22.49168	屏東地區	120.5345	11.08
2370	22.48981	屏東地區	120.5263	11.43
2371	22.44675	屏東地區	120.4573	11.46
2372	22.84253	屏東地區	120.4968	11.51
2373	22.51867	屏東地區	120.5242	11.64
2374	22.45595	屏東地區	120.5188	11.69
2375	22.88474	屏東地區	120.533	11.71
2376	22.61022	屏東地區	120.5304	11.72
2377	22.62298	屏東地區	120.3886	11.99
2378	22.67884	屏東地區	120.5631	12.04
2379	22.86187	屏東地區	120.4914	12.15
2380	22.45004	屏東地區	120.4538	12.31
2381	22.79755	屏東地區	120.4632	12.4
2382	22.80396	屏東地區	120.4787	12.43
2383	22.66234	屏東地區	120.5561	12.87
2384	22.65704	屏東地區	120.5512	12.89
2385	22.44934	屏東地區	120.4545	13.16
2386	22.58684	屏東地區	120.5244	13.16
2387	22.51579	屏東地區	120.5245	13.23
2388	22.4919	屏東地區	120.5294	13.64
2389	22.80049	屏東地區	120.4728	13.65
2390	22.44144	屏東地區	120.4974	13.65
2391	22.68489	屏東地區	120.5627	14.07
2392	22.80195	屏東地區	120.4773	14.11
2393	22.45906	屏東地區	120.5223	14.36
2394	22.44853	屏東地區	120.4553	14.37
2395	22.48012	屏東地區	120.5314	14.47
2396	22.58234	屏東地區	120.5254	14.64
2397	22.73339	屏東地區	120.51	14.83
2398	22.79897	屏東地區	120.4691	15.05
2399	22.43804	屏東地區	120.4915	15.08
2400	22.79987	屏東地區	120.4708	15.29
2401	22.5696	屏東地區	120.5386	15.63
2402	22.75832	屏東地區	120.4705	15.64
2403	22.56849	屏東地區	120.5399	15.74
2404	22.4734	屏東地區	120.5312	15.76
2405	22.60518	屏東地區	120.5279	15.85
2406	22.72704	屏東地區	120.5193	16.14
2407	22.85838	屏東地區	120.4933	16.15
2408	22.44368	屏東地區	120.4628	16.24
2409	22.80321	屏東地區	120.4777	16.28
2410	22.65058	屏東地區	120.5455	16.73
2411	22.51328	屏東地區	120.5248	16.81
2412	22.57654	屏東地區	120.5271	16.86
2413	22.57789	屏東地區	120.5268	16.99
2414	22.5456	屏東地區	120.5195	17.04
2415	22.56351	屏東地區	120.5273	17.09
2416	22.5678	屏東地區	120.5276	17.13
2417	22.84875	屏東地區	120.4951	17.21
2418	22.70011	屏東地區	120.5491	17.29
2419	22.75731	屏東地區	120.4762	17.3
2420	22.67477	屏東地區	120.5624	17.33
2421	22.46885	屏東地區	120.529	17.68
2422	22.56391	屏東地區	120.5279	17.71
2423	22.82778	屏東地區	120.4891	17.82
2424	22.64596	屏東地區	120.5421	18.04
2425	22.44829	屏東地區	120.4879	18.2
2426	22.44368	屏東地區	120.503	18.24
2427	22.49825	屏東地區	120.5269	18.44
2428	22.61471	屏東地區	120.5317	18.54
2429	22.57482	屏東地區	120.5277	18.74
2430	22.76342	屏東地區	120.4554	18.81
2431	22.44322	屏東地區	120.4896	18.94
2432	22.4423	屏東地區	120.4997	18.97
2433	22.68923	屏東地區	120.5608	19
2434	22.43669	屏東地區	120.4908	19.02
2435	22.49042	屏東地區	120.5299	19.36
2436	22.65801	屏東地區	120.552	19.41
2437	22.76212	屏東地區	120.458	19.49
2438	22.73549	屏東地區	120.5087	19.92
2439	22.73549	屏東地區	120.5087	19.94
2440	22.54732	屏東地區	120.5399	20
2441	22.45041	屏東地區	120.4534	20.07
2442	22.84555	屏東地區	120.4957	20.2
2443	22.46695	屏東地區	120.5281	20.22
2444	22.63016	屏東地區	120.5336	20.3
2445	22.5632	屏東地區	120.5274	20.4
2446	22.64042	屏東地區	120.5386	20.85
2447	22.63623	屏東地區	120.5365	20.86
2448	22.60886	屏東地區	120.5299	21.13
2449	22.45139	屏東地區	120.4523	21.56
2450	22.67641	屏東地區	120.4959	21.7
2451	22.72342	屏東地區	120.4989	21.97
2452	22.75645	屏東地區	120.4824	22.1
2453	22.5712	屏東地區	120.5284	22.13
2454	22.64686	屏東地區	120.5431	22.3
2455	22.43718	屏東地區	120.491	22.41
2456	22.83712	屏東地區	120.4947	22.55
2457	22.654	屏東地區	120.5486	22.68
2458	22.46108	屏東地區	120.5243	22.74
2459	22.75669	屏東地區	120.4747	22.75
2460	22.81637	屏東地區	120.4866	22.82
2461	22.68244	屏東地區	120.6021	22.94
2462	22.46346	屏東地區	120.526	23.27
2463	22.47454	屏東地區	120.5421	23.37
2464	22.75631	屏東地區	120.4845	23.43
2465	22.44989	屏東地區	120.4539	23.5
2466	22.6513	屏東地區	120.5461	23.63
2467	22.47604	屏東地區	120.5291	23.66
2468	22.45642	屏東地區	120.4824	23.9
2469	22.5959	屏東地區	120.5254	24.09
2470	22.65556	屏東地區	120.5498	24.37
2471	22.63837	屏東地區	120.5377	24.41
2472	22.62583	屏東地區	120.5326	24.46
2473	22.88472	屏東地區	120.5324	24.76
2474	22.57014	屏東地區	120.5288	24.88
2475	22.60042	屏東地區	120.5272	25.07
